baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
HMI54_000796-T1	10.2529245733911	5.6283274417568	1.20441876733708	4.67306521153005	2.9673749765922e-06	1.54894670511637e-05
HMI54_000797-T1	22.2969523871231	6.3751246506582	1.16647905918856	5.4652714083808	4.62199065104791e-08	3.372465149544e-07
HMI54_000822-T1	342.06760222342	-2.27427772251883	0.150045047974505	-15.1572994458655	6.78003125336589e-52	5.01971121235438e-50
HMI54_000831-T1	4.85783982429943	2.48921180279377	0.758901658048996	3.2800189278715	0.0010380012243743	0.00325433950299167
HMI54_000832-T1	133.61082204996	2.31963279204455	0.590610746452195	3.92751538298043	8.58279329288433e-05	0.000341029748269702
HMI54_000833-T1	47.8156376778446	2.48024366149077	0.583260699931614	4.25237575887005	2.11514566442393e-05	9.45663463263219e-05
HMI54_000836-T1	170.571945524064	6.40855641999976	1.1919380412366	5.37658519007503	7.5911789757509e-08	5.29479812742522e-07
HMI54_000918-T1	69.8451941090534	3.79858159362579	0.621465473490738	6.11229707145172	9.82071480787706e-10	9.71239810043724e-09
HMI54_000926-T1	8.8935550329521	-2.93127120540621	0.477856626144547	-6.13420646493143	8.55853093441925e-10	8.57979436531221e-09
HMI54_000931-T1	87.7923408034441	5.91943265877123	1.14740342818273	5.15898115116012	2.48297303654157e-07	1.57900649368719e-06
HMI54_000940-T1	64.166135237997	3.19287302304033	0.613774909784516	5.20202597424727	1.97127666298732e-07	1.28395501778109e-06
HMI54_000951-T1	7.7089978340902	2.86599296780927	0.8015584913625	3.57552567740579	0.000349524866091952	0.00122797808853376
HMI54_000980-T1	11613.1738658754	-12.6127466313234	0.29510209568566	-42.7402814677345	0	0
HMI54_000981-T1	52.6124074930411	-10.0395764672629	0.87718002294	-11.4452862636039	2.48283542815366e-30	1.12564505085393e-28
HMI54_001011-T1	111.800693095631	3.11664248275633	0.412135354141462	7.56218182070003	3.96363795158098e-14	7.26967233392239e-13
HMI54_001028-T1	88.2959443496083	-5.58824888567824	0.424548688615683	-13.1627986036177	1.4366420448611e-39	8.34079230361802e-38
HMI54_001049-T1	1233.45862313918	2.01783619208718	0.551826375172078	3.65665050253887	0.000255532405692494	0.000922660632634644
HMI54_001060-T1	58.2196264209887	4.00347184339124	0.648372550055211	6.17464734287461	6.63113153657814e-10	6.7652631479375e-09
HMI54_001106-T1	74.4121589785214	2.16368987601165	0.620678808726422	3.48600571759707	0.00049029052551044	0.00166525443639278
HMI54_001176-T1	133.185601782512	3.81740853895793	0.631729823748891	6.04278663987112	1.51474909073688e-09	1.45351072083788e-08
HMI54_001190-T1	164.582224465539	2.30298127170046	0.326430140019881	7.05505095687608	1.72537483173309e-12	2.61234050508181e-11
HMI54_001231-T1	297.826161689373	2.7884784880214	0.5228864540157	5.33285662041205	9.6679648205393e-08	6.65136198650914e-07
HMI54_001238-T1	346.819452452077	-5.44841835517298	0.411824419186077	-13.2299545664173	5.89229785611998e-40	3.47086450356849e-38
HMI54_001251-T1	103.196083024126	2.76310638108613	0.676814170212904	4.08251851496688	4.45502614990965e-05	0.000187837309455438
HMI54_001328-T1	11.3892075044799	4.41264083830323	1.09092092917144	4.04487687449049	5.23506301359186e-05	0.000217880136769914
HMI54_001351-T1	5.51405811373257	3.2850403254922	0.887007131226305	3.70351061434035	0.000212636280126524	0.000778926364330934
HMI54_001352-T1	11.952690853979	4.85680445412626	0.948708733207317	5.11938415250671	3.06534997010718e-07	1.9146574503688e-06
HMI54_001360-T1	152.483094290147	2.79926804136212	0.534375865289475	5.23838785242618	1.61985361277881e-07	1.07325276314655e-06
HMI54_001382-T1	380.945863688975	-2.22227764449808	0.159950002589295	-13.8935767960207	6.92870516589922e-44	4.47317205510454e-42
HMI54_001392-T1	11.8394742697266	3.23558029136218	0.604533513914134	5.35219341341884	8.68944472251734e-08	6.02438306793084e-07
HMI54_001420-T1	33.5371234244789	-5.60180085871569	0.603093022598428	-9.28845244234515	1.56547841040054e-20	4.57732274345375e-19
HMI54_001435-T1	39.1060647660094	3.70215809208839	0.738111056522428	5.01571959852616	5.28353381644944e-07	3.16994353100329e-06
HMI54_001440-T1	191.743523612022	2.87295974701327	0.522180305720331	5.50185389134909	3.75818347677018e-08	2.80041926662376e-07
HMI54_001468-T1	8.24300775585554	-2.95234109279785	0.475625633760933	-6.20727917764375	5.39097807476692e-10	5.55621878203947e-09
HMI54_001474-T1	183.596791817136	2.58291367857401	0.52205634816789	4.947576420895	7.51432059767164e-07	4.39743054555549e-06
HMI54_001482-T1	31.6189774567642	4.43460173941788	0.594283179134346	7.46210206702716	8.51528787453722e-14	1.50368431395001e-12
HMI54_001497-T1	88.1872373747482	2.34667111654475	0.413564679135178	5.67425419755859	1.39294164693953e-08	1.13316926318568e-07
HMI54_001515-T1	275.948531033172	-3.34884408482128	0.312996654504241	-10.6992967388918	1.0255357826433e-26	3.97888161823627e-25
HMI54_001588-T1	70.4379136534032	2.01139348513793	0.366913217125156	5.48193248773547	4.20704788098669e-08	3.09770770069002e-07
HMI54_001589-T1	52.7090632882767	5.7703842427343	0.919556208133012	6.27518382421667	3.49221451202626e-10	3.72287597252998e-09
HMI54_001600-T1	1525.22321353032	-5.17170934809753	0.256388416400998	-20.1713845761614	1.74679273673199e-90	2.31092088285691e-88
HMI54_001675-T1	35.3526033362781	5.20611072303139	0.891190890555943	5.84174589103319	5.16565604047024e-09	4.50751652688467e-08
HMI54_001678-T1	12271.1205214009	-7.97771006948942	0.200812406258498	-39.7271773100514	0	0
HMI54_001707-T1	16.2328646458494	4.88095635914245	1.00332231592053	4.86479397666367	1.14576091917246e-06	6.45824398609971e-06
HMI54_001752-T1	384.62375173389	2.20607663485268	0.428613335201426	5.14700886246559	2.64672827082777e-07	1.66737682635286e-06
HMI54_001754-T1	100384.242685647	-2.8880502710565	0.353818187392591	-8.16252633121984	3.28089027682837e-16	7.375148895266e-15
HMI54_001771-T1	6.69706088899822	2.93554719232744	0.74210497186019	3.95570344309792	7.63097761157961e-05	0.000305921457155725
HMI54_001772-T1	12.5704404334242	2.92468437399157	0.553169314127345	5.28714138564505	1.24242610541524e-07	8.36926433280549e-07
HMI54_001784-T1	699.292754310185	-2.13676028185508	0.25470605849031	-8.38912232602577	4.89784867998426e-17	1.17635829903193e-15
HMI54_001791-T1	48.8944839693373	3.89064914202037	1.23664225176191	3.14613958602591	0.00165441026649612	0.00496138641792036
HMI54_001813-T1	80.6070061669587	4.33848535033303	0.646960777139734	6.70594803214166	2.001029321127e-11	2.56729834999918e-10
HMI54_001818-T1	33.6295643208946	6.98708310638462	1.02409543968214	6.82268745240512	8.93529199886459e-12	1.21598324503941e-10
HMI54_001820-T1	127.541877117217	4.84259465048038	0.700011096296083	6.91788269657958	4.58443641608348e-12	6.53646676286107e-11
HMI54_001836-T1	1154.61572700599	3.28715308777093	0.376140235147961	8.73916901359375	2.34831326647953e-18	6.09353313842115e-17
HMI54_001853-T1	11.8130271517365	2.72198957588636	0.647813803965259	4.20180854317259	2.64791036647112e-05	0.000116070812913753
HMI54_001856-T1	13.9787528531259	4.75240416010835	0.931870307070977	5.09985576753265	3.39912399937623e-07	2.11658415701899e-06
HMI54_001860-T1	878.764624380291	-6.24735701110641	0.230108647731597	-27.1495968217303	2.55991902940372e-162	8.26341862691522e-160
HMI54_001876-T1	4.03834843776545	3.30313161204327	1.00013005645215	3.30270207432898	0.000957580657853344	0.00302808617118984
HMI54_001877-T1	309.490819219852	2.27524981587637	0.617088579267629	3.68707166575125	0.000226849486310238	0.000827985234972238
HMI54_001885-T1	37.6613544161763	2.5853880399366	0.371617886724982	6.95711410104952	3.47313662777756e-12	5.01399151809749e-11
HMI54_001910-T1	128.975472302892	3.12060969442281	0.516686190510463	6.03966150390005	1.54437865272158e-09	1.47842653943809e-08
HMI54_001913-T1	20.3156695886276	2.86567391134343	0.655757916102712	4.37001802185576	1.24236282773882e-05	5.81209740281293e-05
HMI54_001914-T1	10.5182512346401	5.23398141548471	1.29950244077064	4.02768109645167	5.63296765025209e-05	0.000232284358393124
HMI54_002007-T1	78.0623596224263	2.9588006983837	0.603377116911899	4.90373369399046	9.40319518673511e-07	5.40997593999432e-06
HMI54_002009-T1	78.2479021379668	5.63193900253098	1.12012180570842	5.02797014916522	4.95699015837663e-07	2.99871893389051e-06
HMI54_002019-T1	6.08449734663496	-5.47907566794738	0.826384349214362	-6.63017840688331	3.35281384791467e-11	4.13718772976627e-10
HMI54_002045-T1	160.725974858895	6.10808518212513	0.786591962374513	7.76525247434062	8.14827477640515e-15	1.61564072347886e-13
HMI54_002055-T1	454.744655570739	5.72376029191623	0.61047911055106	9.37584954667749	6.86208985118941e-21	2.03592151099627e-19
HMI54_002057-T1	389.720813576566	6.31878110244659	1.06270507837814	5.94594044105831	2.7487408613465e-09	2.51215614394862e-08
HMI54_002061-T1	23.5612631134705	2.91746288819671	0.435780995440931	6.69479146341563	2.15979404405056e-11	2.75783828093164e-10
HMI54_002084-T1	100.478373057922	6.43502509690764	1.44619611834291	4.44962133094444	8.60218225280387e-06	4.13704474255824e-05
HMI54_002099-T1	9.28696449497843	2.94150068607418	0.727770614499719	4.04179644996551	5.30432678005355e-05	0.00022030837424103
HMI54_002101-T1	19.1207840792769	6.63697922556891	0.97835782315514	6.78379532364252	1.17059140372287e-11	1.56661237612662e-10
HMI54_002217-T1	509.372885254945	5.05656348239394	0.599519194971386	8.43436461218774	3.33007010406742e-17	8.1931907743366e-16
HMI54_002241-T1	363.134837198338	2.10844345590892	0.4391665171801	4.80101140097677	1.57866280060424e-06	8.71992388834786e-06
HMI54_002242-T1	66.1478050473951	3.21049015877955	0.48860309381984	6.57075282450694	5.0061503098726e-11	6.04784925159759e-10
HMI54_002243-T1	70.3281969077248	3.6839898319248	0.855113882877068	4.30818620267263	1.6459879085488e-05	7.49611874830068e-05
HMI54_002256-T1	127.856152357484	2.11736913563014	0.363470409749627	5.82542369016689	5.69678855987804e-09	4.9221717000231e-08
HMI54_002275-T1	258.400173334716	-3.42952902161253	0.259631691182374	-13.2092080361774	7.76369518757258e-40	4.54007392490657e-38
HMI54_002284-T1	33.8019465827544	3.32705211899735	0.783066784128594	4.24874632206464	2.14970184378093e-05	9.60049467587829e-05
HMI54_002306-T1	61.7095438665444	2.22021291920329	0.546778409147612	4.06053509439856	4.89603769412011e-05	0.000204720332598701
HMI54_002377-T1	53.8634113203474	3.97333145241129	0.770106820949277	5.15945495394203	2.47669802725306e-07	1.57750221625353e-06
HMI54_002383-T1	56.1529580288945	2.95898147045952	0.686095236891615	4.31278532680873	1.61210632114269e-05	7.37093371763257e-05
HMI54_002398-T1	281.718325516526	4.68055075611618	0.707130700932222	6.61907445108201	3.61454785345861e-11	4.43978708940807e-10
HMI54_002401-T1	75.0085319465324	2.8664234426005	0.558806338410493	5.12954711779748	2.90440069717969e-07	1.82117432993319e-06
HMI54_002425-T1	24.8772006494743	-6.52539777654254	0.60867609573778	-10.7206407845425	8.14371636485525e-27	3.19028111963019e-25
HMI54_002456-T1	133.313511316746	3.66167761170249	0.52511151830034	6.97314281650964	3.09937698012652e-12	4.52296062018463e-11
HMI54_002458-T1	6.12172296220716	2.35793670340486	0.723763795689147	3.25788153186041	0.0011224725553962	0.00349878467440994
HMI54_002466-T1	89.6569154406004	4.57866211925492	0.627671624843166	7.29467756392361	2.99375163259859e-13	4.94060852250933e-12
HMI54_002507-T1	233.874321860469	2.03048772409772	0.370726171075413	5.47705525673471	4.32462203727271e-08	3.17269998552643e-07
HMI54_002534-T1	185.237755432305	2.85077262096735	0.604108784152139	4.71897230391771	2.37039086058216e-06	1.26264384454773e-05
HMI54_002554-T1	138.158495602713	2.74863376601038	0.356914589566602	7.70109669472468	1.34903354854589e-14	2.59207160399174e-13
HMI54_002582-T1	272.539222334177	3.21138501029785	0.507772949340666	6.32445075002081	2.54134888263421e-10	2.78272530296582e-09
HMI54_002589-T1	22.8272346439368	2.42153486110689	0.518365835277864	4.67147851248502	2.99039386237667e-06	1.55995335936521e-05
HMI54_002594-T1	7.56910399174378	2.37661349965044	0.668275565376765	3.5563375690843	0.000376060810518794	0.00130999214277478
HMI54_002739-T1	5.97591409805144	-3.08798751808753	0.812041505616225	-3.80274591474753	0.000143101103008918	0.000544215787597536
HMI54_002755-T1	6.49633026795878	3.44305838284313	1.0051082834708	3.42555965308902	0.000613534189311081	0.00203085353065645
HMI54_002760-T1	44.4658287546094	2.24947248018648	0.262304362838642	8.57581039004774	9.83915260385324e-18	2.48131129728424e-16
HMI54_002763-T1	29.680171666368	2.49394527366747	0.508192316334962	4.90748323716026	9.2252537281165e-07	5.32530740957798e-06
HMI54_002775-T1	1291.09797191407	-10.1894314372537	0.366111242521181	-27.8315174565124	1.80315251594155e-170	6.06310033485345e-168
HMI54_002780-T1	134.240450274115	3.02831273099434	0.5056713961885	5.98869691625877	2.11528925402816e-09	1.98492840465201e-08
HMI54_002781-T1	44.9342136239147	4.19346304364527	0.922110443502719	4.54767980689604	5.42405738591806e-06	2.70629366038611e-05
HMI54_002822-T1	106.505720073075	2.14757530968054	0.334057207055145	6.42876508671169	1.28644753876413e-10	1.47886490567329e-09
HMI54_002825-T1	3.92011894581246	4.29493253982956	1.33952795695917	3.20630302452171	0.00134452320062853	0.00411776175676367
HMI54_002950-T1	6.89897792277553	3.33200108473225	1.08395241175235	3.07393668634	0.00211254260840562	0.00616349199198603
HMI54_002967-T1	1812.00344444497	-4.88963893462459	0.228238539690117	-21.4233710979019	8.09157994101238e-102	1.23205754950887e-99
HMI54_002970-T1	707.045839134641	-2.24590963449668	0.173979457502908	-12.9090506817975	4.00204466725403e-38	2.2905319478539e-36
HMI54_002971-T1	30.509778266251	4.28268586268238	0.760438802621669	5.63186129892044	1.78275035653325e-08	1.41602316704954e-07
HMI54_003013-T1	400.638724206269	-2.11525338597842	0.189524128132204	-11.1608659373592	6.33712819490134e-29	2.69161181751862e-27
HMI54_003054-T1	198.192464302711	-2.32907513842276	0.253020968881064	-9.20506766187259	3.41456036690273e-20	9.77145466698761e-19
HMI54_003056-T1	145.331873305993	4.29891557541586	0.4741200701159	9.06714532115247	1.22175911176529e-19	3.3881773305656e-18
HMI54_003106-T1	205.407455632521	6.72940176278253	1.15509358254386	5.82584983977002	5.68226912538956e-09	4.92016221479547e-08
HMI54_003164-T1	1550.69654794039	-4.8587899814851	0.2916783571161	-16.6580408280039	2.6454930120122e-62	2.2472766954672e-60
HMI54_003177-T1	5.32778805751821	-2.37945781164383	0.624308399161092	-3.81134999119217	0.000138209918103297	0.000526855946666798
HMI54_003194-T1	22.5917875004479	2.72709775304399	0.475302637358838	5.73760282122129	9.60259829460951e-09	8.03035940284961e-08
HMI54_003198-T1	94.3891793536581	-7.90885236680275	0.486775014278665	-16.2474493037047	2.32852685506672e-59	1.9174705837131e-57
HMI54_003199-T1	1244.89510454093	-9.33875414942917	0.443373391598201	-21.0629557984216	1.73974222117625e-98	2.50709280801648e-96
HMI54_003219-T1	55.9219340546837	3.33471710305594	0.524342236237582	6.35981020141388	2.02003195097483e-10	2.25083572293589e-09
HMI54_003225-T1	9.968060975134	-2.90159505911157	0.53747667170398	-5.39855069413998	6.71813861063496e-08	4.71848377613787e-07
HMI54_003231-T1	870.716031983245	-2.65534460416793	0.18960318609645	-14.0047467494411	1.45798520162018e-44	9.56580534721535e-43
HMI54_003245-T1	21.1160958059379	3.78459098023975	0.728807545995945	5.19285372528348	2.07094893227373e-07	1.34453402119461e-06
HMI54_003266-T1	3.30711134403387	3.00621702434674	1.01581239192823	2.95942149183698	0.00308217223798917	0.00861257962623704
HMI54_003286-T1	27.1700729857648	2.91970916671413	0.499222116586647	5.84851726257079	4.95974176838222e-09	4.34111887970114e-08
HMI54_003289-T1	62.4176459399643	4.57417317868829	0.859952945720069	5.31909705229066	1.04283499647341e-07	7.13193086571224e-07
HMI54_003345-T1	11.1903345412548	3.20459718914176	0.823298388566765	3.89238851143686	9.92621186483752e-05	0.000388479775699509
HMI54_003486-T1	23.8556428430207	4.32889217336323	0.76721991443361	5.64230944990392	1.67784184636841e-08	1.34460612712941e-07
HMI54_003490-T1	90.1162940541939	2.3401191305386	0.2270918170704	10.3047267872851	6.70820182118948e-25	2.42758693708516e-23
HMI54_003548-T1	362.296433823842	-3.18997955274297	0.160396559969135	-19.8880796031836	5.16140438139646e-88	6.40808205505684e-86
HMI54_003558-T1	18.1549875650966	4.44458527780001	0.836875462400146	5.31092794267502	1.09068451534787e-07	7.41518453147205e-07
HMI54_003697-T1	44.0286060661548	-2.82265674329066	0.430453921877171	-6.55739580901321	5.47555414159754e-11	6.58535349071418e-10
HMI54_003716-T1	64.2987840430746	8.3554636423855	1.47344419267932	5.67070248326942	1.42213178464146e-08	1.15392195686034e-07
HMI54_003739-T1	1013.61832247347	-2.55581539815737	0.168858037550575	-15.1358823970217	9.39125472506867e-52	6.8897659664822e-50
HMI54_003746-T1	556.004785936383	-7.88983787927925	0.312306536545334	-25.2631211839332	8.12669528267783e-141	1.82173419253361e-138
HMI54_003752-T1	17.6194929458966	5.0281542598438	1.07853437421397	4.6620250407024	3.13113081483808e-06	1.62601194824603e-05
HMI54_003792-T1	62.2964144574727	2.92555993794272	0.38632298418207	7.57283428045777	3.65168020454325e-14	6.74349181937391e-13
HMI54_003809-T1	7.24555821412053	3.01185851669004	0.717905258392947	4.19534260472222	2.72459434591567e-05	0.000119173313666881
HMI54_003844-T1	74.4334622174714	6.22713146884329	1.00072418457264	6.22262513971579	4.88904541853826e-10	5.09091568098113e-09
HMI54_003845-T1	329.890966358344	-2.32402380359842	0.201286858478544	-11.545829773314	7.74900036557104e-31	3.55309278125899e-29
HMI54_003847-T1	137.74719957236	4.84146601040512	0.622117921329817	7.78223202452708	7.1256025934665e-15	1.41634514604125e-13
HMI54_003848-T1	87.6646712627947	4.73645800960462	0.834780590926277	5.67389570515651	1.39586133992481e-08	1.13440090767303e-07
HMI54_003863-T1	84.0301022069052	-5.23611765984688	0.3242833946823	-16.1467338313043	1.19736111824548e-58	9.76030729721312e-57
HMI54_003907-T1	44.1643729897555	5.99990069945876	0.956621538138292	6.27196907058495	3.56510412150167e-10	3.79056525171521e-09
HMI54_003981-T1	127.042132129242	2.09723002133212	0.297348752768898	7.05309843005163	1.74976980163247e-12	2.63444819014441e-11
HMI54_004012-T1	65.5552201569793	4.07867281224297	0.533613951947737	7.6434898250982	2.11411842937586e-14	3.99553529860965e-13
HMI54_004016-T1	6.59066071489033	3.47323098196756	0.855115972696606	4.06170752607361	4.87150855412844e-05	0.000204011800891627
HMI54_004037-T1	85.8846698231041	4.45991724174621	0.489178353011975	9.1171598544489	7.71187897031009e-20	2.16846213555409e-18
HMI54_004044-T1	103.520751942675	5.09747684995078	0.698392359105624	7.2988725943089	2.90188935533417e-13	4.80867496869543e-12
HMI54_004065-T1	22.0069419090932	4.68496670792245	0.815241647872626	5.74672150294073	9.09904107445186e-09	7.62505311223536e-08
HMI54_004068-T1	8.28994089039171	4.42015377921081	0.87740020344858	5.03778522256731	4.70949466792283e-07	2.86186912425732e-06
HMI54_004080-T1	33.0445607795515	3.06475286940333	0.584698497196741	5.2415952565243	1.59194258667993e-07	1.05562667826681e-06
HMI54_004086-T1	1277.78417869038	-2.6428993578728	0.247808923687872	-10.6650693548133	1.48288377018905e-26	5.69851048829791e-25
HMI54_004093-T1	83.1175904793805	4.11582588175283	0.641731684381219	6.41362423256608	1.42100213909223e-10	1.62428998052044e-09
HMI54_004207-T1	914.854910097847	2.0783138311023	0.403009757510137	5.15698141886807	2.50962696139918e-07	1.59469996681035e-06
HMI54_004208-T1	12.5606686380992	-2.18552054255773	0.575758176730704	-3.79590013808863	0.0001471087101759	0.000557879366127591
HMI54_004209-T1	9484.42551765041	-6.93846265613728	0.310825018865605	-22.3227289793468	2.22298769935705e-110	3.81691717740668e-108
HMI54_004257-T1	2.40957336604746	-2.42933827846888	0.833962933810658	-2.91300509888181	0.00357968756219647	0.00985268711695959
HMI54_004269-T1	5718.59669584985	-8.17095938453533	0.450319367597169	-18.1448100447783	1.41122123950679e-73	1.38884821985607e-71
HMI54_004272-T1	43.6394465318079	-4.58964718782538	0.315758180576304	-14.5353231369924	7.23712179328274e-48	5.03479076480963e-46
HMI54_004339-T1	56.2498080190876	2.34905203257611	0.352773568972702	6.65880961381741	2.76054247272419e-11	3.45388802401305e-10
HMI54_004340-T1	213.755134522979	3.13372763342603	0.454875242097397	6.88920245247165	5.61060448559356e-12	7.8470672788111e-11
HMI54_004350-T1	48.5572092566295	6.98507142584896	1.1365414739074	6.14590103943541	7.951084693547e-10	8.03069505343232e-09
HMI54_004354-T1	299.313983267437	2.02361661757165	0.333835018623852	6.06172661548055	1.3466797519492e-09	1.3029813715639e-08
HMI54_004374-T1	50.708492929173	5.05960970951031	0.793782731978271	6.37404859753085	1.84102210456375e-10	2.07500675751808e-09
HMI54_004399-T1	54.910789653817	3.70083278940525	0.684366897799423	5.40767357583374	6.38486542987867e-08	4.50794960797208e-07
HMI54_004402-T1	7.28663606350975	4.73296619799285	1.19616217369641	3.95679306875831	7.5962679211067e-05	0.000304681322680572
HMI54_004461-T1	4.67072309718553	4.66632284132403	1.10862959606277	4.20909098755454	2.56400129823306e-05	0.000112883199545776
HMI54_004496-T1	81.5392281694631	2.81437712501336	0.472475345890539	5.95666451062905	2.57437956994515e-09	2.36620081201109e-08
HMI54_004578-T1	46.8216105399808	6.93221942975958	1.36453128857908	5.08029349548906	3.76852189525687e-07	2.32863489239839e-06
HMI54_004586-T1	149.236017056273	-2.51170665654643	0.359165430620861	-6.99317485038757	2.68734239661031e-12	3.95024647370587e-11
HMI54_004625-T1	579.281957749884	-3.8787656399214	0.136534440922551	-28.4086975690012	1.57899838709112e-177	6.37125849191268e-175
HMI54_004661-T1	99.0406244613013	6.68172196152263	1.13452045185685	5.88946805726314	3.8744068278398e-09	3.46250975644155e-08
HMI54_004677-T1	48.2767334178602	2.08655826316817	0.494310946570429	4.22114516711575	2.43064334752206e-05	0.000107481051038373
HMI54_004678-T1	21.863769307195	4.00583836900449	0.957434519672758	4.18392933061745	2.86513211280145e-05	0.000124779364005978
HMI54_004685-T1	452.499304606375	-2.24153777706429	0.156133061253963	-14.3565863569295	9.68830061286431e-47	6.6258123682894e-45
HMI54_004697-T1	28.4584274018855	3.62825220039637	0.582667283415729	6.22697086942437	4.75539496064873e-10	4.97098929176622e-09
HMI54_004742-T1	3.30692904670805	-6.09060273217447	1.10633850620764	-5.50518914238296	3.68772127843208e-08	2.75554728860619e-07
HMI54_004748-T1	56.2198748658363	4.64696135053716	0.96006524078693	4.84025580045812	1.29672108698778e-06	7.26704109166069e-06
HMI54_004785-T1	11.9149638684998	-2.54900057794316	0.568953779357011	-4.48015404840769	7.45891855240322e-06	3.62174926100445e-05
HMI54_004788-T1	35.4719699963852	2.21316597668421	0.524078465329874	4.22296683244018	2.41107312597046e-05	0.000106791219136013
HMI54_004807-T1	1499.83622991597	-5.27158924632206	0.222205521163249	-23.7239345751861	2.04208419668039e-124	3.83246964353739e-122
HMI54_004814-T1	8.15421150515196	-2.28838818717084	0.470401719739427	-4.86475302096784	1.14599818935499e-06	6.45824398609971e-06
HMI54_004834-T1	92.2652277386348	3.1308111275889	0.419595686611714	7.46149502362756	8.55461942593525e-14	1.50733141413313e-12
HMI54_004886-T1	3285.63585783609	-2.10075429224337	0.189505471231807	-11.0854545707215	1.47598801661865e-28	6.20376213235026e-27
HMI54_004915-T1	240.312151083255	5.74204081118712	0.662568567891447	8.6663344587271	4.4625478122525e-18	1.1396443305341e-16
HMI54_004932-T1	409.25821054042	-6.35798974774859	0.999731861874894	-6.35969502444869	2.0215471509765e-10	2.25083572293589e-09
HMI54_004934-T1	28.9033669341409	3.43224625979188	0.732506712502104	4.68561748474356	2.7911713246531e-06	1.46454828283163e-05
HMI54_004995-T1	42.4656598657685	5.40530986749574	0.884507822712752	6.11109334332155	9.89508655553352e-10	9.76202304439554e-09
HMI54_005082-T1	54.7729865748146	2.04573997499954	0.408284412472179	5.01057574697134	5.42674326540588e-07	3.24398652976485e-06
HMI54_005105-T1	256.301448302844	-2.73069897585945	0.171213604000961	-15.9490771296662	2.8913803281002e-57	2.28759208311457e-55
